Column,Model,Class_Code,Prop_Code,Valid,Class_Score,Prop_Score,accept
Etendue,BM25-Okapi,E21_Person,P103_was_intended_for,✗,,"0,2221",✗
Etendue,BM25-Okapi,E21_Person,P189_approximates,✗,,"0,1976",✗
Etendue,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,,"0,1578",✗
Etendue,BM25-Okapi,E21_Person,P7_took_place_at,✗,,"0,1499",✗
Etendue,BM25-Okapi,E21_Person,P156_occupies,✗,,"0,1499",✗
Etendue,BM25-Okapi,E21_Person,P152_has_parent,✗,,"0,1479",✗
Etendue,BM25-Okapi,E21_Person,P42_assigned,✗,,"0,1379",✗
Etendue,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,,"0,1353",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P197_covered_parts_of,✗,,"0,3878",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,,"0,2408",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,,"0,2221",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,,"0,1976",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,,"0,1578",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,,"0,1499",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,,"0,1499",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,,"0,1479",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,,"0,1379",✗
Etendue,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,,"0,1353",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P197_covered_parts_of,✗,,"0,3878",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,,"0,2408",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,,"0,2221",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,,"0,1976",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,,"0,1578",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,,"0,1499",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,,"0,1499",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,,"0,1479",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,,"0,1379",✗
Etendue,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,,"0,1353",✗
Antérieur à,BM25-Okapi,E98_Currency,P177_assigned_property_of_type,✗,1,"0,26",✗
Antérieur à,BM25-Okapi,E98_Currency,P103_was_intended_for,✓,1,"0,2398",✗
Antérieur à,BM25-Okapi,E98_Currency,P189_approximates,✗,1,"0,2134",✗
Antérieur à,BM25-Okapi,E98_Currency,P183_ends_before_the_start_of,✗,1,"0,1704",✗
Antérieur à,BM25-Okapi,E98_Currency,P7_took_place_at,✗,1,"0,1618",✗
Antérieur à,BM25-Okapi,E98_Currency,P156_occupies,✗,1,"0,1618",✗
Antérieur à,BM25-Okapi,E98_Currency,P152_has_parent,✗,1,"0,1597",✗
Antérieur à,BM25-Okapi,E98_Currency,P42_assigned,✗,1,"0,1489",✗
Antérieur à,BM25-Okapi,E98_Currency,P23_transferred_title_from,✗,1,"0,1461",✗
Antérieur à,BM25-Okapi,E98_Currency,P129_is_about,✗,1,"0,1451",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P177_assigned_property_of_type,✗,0,"0,26",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P103_was_intended_for,✗,0,"0,2398",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P189_approximates,✗,0,"0,2134",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P7_took_place_at,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P156_occupies,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P152_has_parent,✗,0,"0,1597",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P42_assigned,✗,0,"0,1489",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P23_transferred_title_from,✗,0,"0,1461",✗
Antérieur à,BM25-Okapi,E29_Design_or_Procedure,P129_is_about,✗,0,"0,1451",✗
Antérieur à,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,0,"0,26",✗
Antérieur à,BM25-Okapi,E21_Person,P103_was_intended_for,✗,0,"0,2398",✗
Antérieur à,BM25-Okapi,E21_Person,P189_approximates,✗,0,"0,2134",✗
Antérieur à,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Antérieur à,BM25-Okapi,E21_Person,P7_took_place_at,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E21_Person,P156_occupies,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E21_Person,P152_has_parent,✗,0,"0,1597",✗
Antérieur à,BM25-Okapi,E21_Person,P42_assigned,✗,0,"0,1489",✗
Antérieur à,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,0,"0,1461",✗
Antérieur à,BM25-Okapi,E21_Person,P129_is_about,✗,0,"0,1451",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,0,"0,26",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,0,"0,2398",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,0,"0,2134",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,0,"0,1597",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,0,"0,1489",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,0,"0,1461",✗
Antérieur à,BM25-Okapi,E22_Human-Made_Object,P129_is_about,✗,0,"0,1451",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,0,"0,26",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,0,"0,2398",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,0,"0,2134",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,0,"0,1618",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,0,"0,1597",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,0,"0,1489",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,0,"0,1461",✗
Antérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P129_is_about,✗,0,"0,1451",✗
Postérieur à,BM25-Okapi,E98_Currency,P177_assigned_property_of_type,✗,1,"0,26",✗
Postérieur à,BM25-Okapi,E98_Currency,P103_was_intended_for,✓,1,"0,2398",✗
Postérieur à,BM25-Okapi,E98_Currency,P189_approximates,✗,1,"0,2134",✗
Postérieur à,BM25-Okapi,E98_Currency,P183_ends_before_the_start_of,✗,1,"0,1704",✗
Postérieur à,BM25-Okapi,E98_Currency,P7_took_place_at,✗,1,"0,1618",✗
Postérieur à,BM25-Okapi,E98_Currency,P156_occupies,✗,1,"0,1618",✗
Postérieur à,BM25-Okapi,E98_Currency,P152_has_parent,✗,1,"0,1597",✗
Postérieur à,BM25-Okapi,E98_Currency,P42_assigned,✗,1,"0,1489",✗
Postérieur à,BM25-Okapi,E98_Currency,P23_transferred_title_from,✗,1,"0,1461",✗
Postérieur à,BM25-Okapi,E98_Currency,P129_is_about,✗,1,"0,1451",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P177_assigned_property_of_type,✗,0,"0,26",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P103_was_intended_for,✗,0,"0,2398",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P189_approximates,✗,0,"0,2134",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P7_took_place_at,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P156_occupies,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P152_has_parent,✗,0,"0,1597",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P42_assigned,✗,0,"0,1489",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P23_transferred_title_from,✗,0,"0,1461",✗
Postérieur à,BM25-Okapi,E29_Design_or_Procedure,P129_is_about,✗,0,"0,1451",✗
Postérieur à,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,0,"0,26",✗
Postérieur à,BM25-Okapi,E21_Person,P103_was_intended_for,✗,0,"0,2398",✗
Postérieur à,BM25-Okapi,E21_Person,P189_approximates,✗,0,"0,2134",✗
Postérieur à,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Postérieur à,BM25-Okapi,E21_Person,P7_took_place_at,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E21_Person,P156_occupies,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E21_Person,P152_has_parent,✗,0,"0,1597",✗
Postérieur à,BM25-Okapi,E21_Person,P42_assigned,✗,0,"0,1489",✗
Postérieur à,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,0,"0,1461",✗
Postérieur à,BM25-Okapi,E21_Person,P129_is_about,✗,0,"0,1451",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,0,"0,26",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,0,"0,2398",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,0,"0,2134",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,0,"0,1597",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,0,"0,1489",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,0,"0,1461",✗
Postérieur à,BM25-Okapi,E22_Human-Made_Object,P129_is_about,✗,0,"0,1451",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,0,"0,26",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,0,"0,2398",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,0,"0,2134",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,0,"0,1704",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,0,"0,1618",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,0,"0,1597",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,0,"0,1489",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,0,"0,1461",✗
Postérieur à,BM25-Okapi,E24_Physical_Human-Made_Thing,P129_is_about,✗,0,"0,1451",✗
Egal à ,BM25-Okapi,E99_Product_Type,P177_assigned_property_of_type,✗,,"0,26",✗
Egal à ,BM25-Okapi,E99_Product_Type,P103_was_intended_for,✓,,"0,2398",✗
Egal à ,BM25-Okapi,E99_Product_Type,P189_approximates,✗,,"0,2134",✗
Egal à ,BM25-Okapi,E99_Product_Type,P183_ends_before_the_start_of,✗,,"0,1704",✗
Egal à ,BM25-Okapi,E99_Product_Type,P7_took_place_at,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E99_Product_Type,P156_occupies,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E99_Product_Type,P152_has_parent,✗,,"0,1597",✗
Egal à ,BM25-Okapi,E99_Product_Type,P42_assigned,✗,,"0,1489",✗
Egal à ,BM25-Okapi,E99_Product_Type,P23_transferred_title_from,✗,,"0,1461",✗
Egal à ,BM25-Okapi,E99_Product_Type,P129_is_about,✗,,"0,1451",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,,"0,2398",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,,"0,2134",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P152_has_parent,✗,,"0,1597",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P42_assigned,✗,,"0,1489",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P23_transferred_title_from,✗,,"0,1461",✗
Egal à ,BM25-Okapi,E19_Physical_Object,P129_is_about,✗,,"0,1451",✗
Egal à ,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,,"0,26",✗
Egal à ,BM25-Okapi,E21_Person,P103_was_intended_for,✗,,"0,2398",✗
Egal à ,BM25-Okapi,E21_Person,P189_approximates,✗,,"0,2134",✗
Egal à ,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,,"0,1704",✗
Egal à ,BM25-Okapi,E21_Person,P7_took_place_at,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E21_Person,P156_occupies,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E21_Person,P152_has_parent,✗,,"0,1597",✗
Egal à ,BM25-Okapi,E21_Person,P42_assigned,✗,,"0,1489",✗
Egal à ,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,,"0,1461",✗
Egal à ,BM25-Okapi,E21_Person,P129_is_about,✗,,"0,1451",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,,"0,2398",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,,"0,2134",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,,"0,1597",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,,"0,1489",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,,"0,1461",✗
Egal à ,BM25-Okapi,E22_Human-Made_Object,P129_is_about,✗,,"0,1451",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,,"0,26",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,,"0,2398",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,,"0,2134",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,,"0,1704",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,,"0,1618",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,,"0,1597",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,,"0,1489",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,,"0,1461",✗
Egal à ,BM25-Okapi,E24_Physical_Human-Made_Thing,P129_is_about,✗,,"0,1451",✗
Etat,BM25-Okapi,E99_Product_Type,P177_assigned_property_of_type,✗,,"0,26",✗
Etat,BM25-Okapi,E99_Product_Type,P103_was_intended_for,✓,,"0,2398",✗
Etat,BM25-Okapi,E99_Product_Type,P189_approximates,✗,,"0,2134",✗
Etat,BM25-Okapi,E99_Product_Type,P183_ends_before_the_start_of,✗,,"0,1704",✗
Etat,BM25-Okapi,E99_Product_Type,P7_took_place_at,✗,,"0,1618",✗
Etat,BM25-Okapi,E99_Product_Type,P156_occupies,✗,,"0,1618",✗
Etat,BM25-Okapi,E99_Product_Type,P152_has_parent,✗,,"0,1597",✗
Etat,BM25-Okapi,E99_Product_Type,P42_assigned,✗,,"0,1489",✗
Etat,BM25-Okapi,E99_Product_Type,P23_transferred_title_from,✗,,"0,1461",✗
Etat,BM25-Okapi,E99_Product_Type,P129_is_about,✗,,"0,1451",✗
Etat,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Etat,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,,"0,2398",✗
Etat,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,,"0,2134",✗
Etat,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Etat,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,,"0,1618",✗
Etat,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,,"0,1618",✗
Etat,BM25-Okapi,E19_Physical_Object,P152_has_parent,✗,,"0,1597",✗
Etat,BM25-Okapi,E19_Physical_Object,P42_assigned,✗,,"0,1489",✗
Etat,BM25-Okapi,E19_Physical_Object,P23_transferred_title_from,✗,,"0,1461",✗
Etat,BM25-Okapi,E19_Physical_Object,P129_is_about,✗,,"0,1451",✗
Etat,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,,"0,26",✗
Etat,BM25-Okapi,E21_Person,P103_was_intended_for,✗,,"0,2398",✗
Etat,BM25-Okapi,E21_Person,P189_approximates,✗,,"0,2134",✗
Etat,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,,"0,1704",✗
Etat,BM25-Okapi,E21_Person,P7_took_place_at,✗,,"0,1618",✗
Etat,BM25-Okapi,E21_Person,P156_occupies,✗,,"0,1618",✗
Etat,BM25-Okapi,E21_Person,P152_has_parent,✗,,"0,1597",✗
Etat,BM25-Okapi,E21_Person,P42_assigned,✗,,"0,1489",✗
Etat,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,,"0,1461",✗
Etat,BM25-Okapi,E21_Person,P129_is_about,✗,,"0,1451",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,,"0,2398",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,,"0,2134",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,,"0,1618",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,,"0,1618",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,,"0,1597",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,,"0,1489",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,,"0,1461",✗
Etat,BM25-Okapi,E22_Human-Made_Object,P129_is_about,✗,,"0,1451",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,,"0,26",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,,"0,2398",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,,"0,2134",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,,"0,1704",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,,"0,1618",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,,"0,1618",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,,"0,1597",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,,"0,1489",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,,"0,1461",✗
Etat,BM25-Okapi,E24_Physical_Human-Made_Thing,P129_is_about,✗,,"0,1451",✗
Mortier,BM25-Okapi,E19_Physical_Object,P14_carried_out_by,✗,"0,6607","0,2686",✗
Mortier,BM25-Okapi,E19_Physical_Object,P62_depicts,✓,"0,6607","0,2435",✗
Mortier,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,"0,6607","0,232",✗
Mortier,BM25-Okapi,E19_Physical_Object,P69_has_association_with,✗,"0,6607","0,2255",✗
Mortier,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,"0,6607","0,214",✗
Mortier,BM25-Okapi,E19_Physical_Object,P138_represents,✗,"0,6607","0,2077",✗
Mortier,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,"0,6607","0,1904",✗
Mortier,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,"0,6607","0,1521",✗
Mortier,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,"0,6607","0,1444",✗
Mortier,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,"0,6607","0,1444",✗
Mortier,BM25-Okapi,E81_Transformation,P14_carried_out_by,✗,"0,5357","0,2686",✗
Mortier,BM25-Okapi,E81_Transformation,P62_depicts,✓,"0,5357","0,2435",✗
Mortier,BM25-Okapi,E81_Transformation,P177_assigned_property_of_type,✗,"0,5357","0,232",✗
Mortier,BM25-Okapi,E81_Transformation,P69_has_association_with,✗,"0,5357","0,2255",✗
Mortier,BM25-Okapi,E81_Transformation,P103_was_intended_for,✗,"0,5357","0,214",✗
Mortier,BM25-Okapi,E81_Transformation,P138_represents,✗,"0,5357","0,2077",✗
Mortier,BM25-Okapi,E81_Transformation,P189_approximates,✗,"0,5357","0,1904",✗
Mortier,BM25-Okapi,E81_Transformation,P183_ends_before_the_start_of,✗,"0,5357","0,1521",✗
Mortier,BM25-Okapi,E81_Transformation,P7_took_place_at,✗,"0,5357","0,1444",✗
Mortier,BM25-Okapi,E81_Transformation,P156_occupies,✗,"0,5357","0,1444",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P14_carried_out_by,✗,"0,5258","0,2686",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P62_depicts,✓,"0,5258","0,2435",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P177_assigned_property_of_type,✗,"0,5258","0,232",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P69_has_association_with,✗,"0,5258","0,2255",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P103_was_intended_for,✗,"0,5258","0,214",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P138_represents,✗,"0,5258","0,2077",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P189_approximates,✗,"0,5258","0,1904",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P183_ends_before_the_start_of,✗,"0,5258","0,1521",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P7_took_place_at,✗,"0,5258","0,1444",✗
Mortier,BM25-Okapi,E77_Persistent_Item,P156_occupies,✗,"0,5258","0,1444",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P14_carried_out_by,✗,0,"0,2686",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P62_depicts,✓,0,"0,2435",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P177_assigned_property_of_type,✗,0,"0,232",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P69_has_association_with,✗,0,"0,2255",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P103_was_intended_for,✗,0,"0,214",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P138_represents,✗,0,"0,2077",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P189_approximates,✗,0,"0,1904",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P183_ends_before_the_start_of,✗,0,"0,1521",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P7_took_place_at,✗,0,"0,1444",✗
Mortier,BM25-Okapi,E18_Physical_Thing,P156_occupies,✗,0,"0,1444",✗
Mortier,BM25-Okapi,E20_Biological_Object,P14_carried_out_by,✗,0,"0,2686",✗
Mortier,BM25-Okapi,E20_Biological_Object,P62_depicts,✓,0,"0,2435",✗
Mortier,BM25-Okapi,E20_Biological_Object,P177_assigned_property_of_type,✗,0,"0,232",✗
Mortier,BM25-Okapi,E20_Biological_Object,P69_has_association_with,✗,0,"0,2255",✗
Mortier,BM25-Okapi,E20_Biological_Object,P103_was_intended_for,✗,0,"0,214",✗
Mortier,BM25-Okapi,E20_Biological_Object,P138_represents,✗,0,"0,2077",✗
Mortier,BM25-Okapi,E20_Biological_Object,P189_approximates,✗,0,"0,1904",✗
Mortier,BM25-Okapi,E20_Biological_Object,P183_ends_before_the_start_of,✗,0,"0,1521",✗
Mortier,BM25-Okapi,E20_Biological_Object,P7_took_place_at,✗,0,"0,1444",✗
Mortier,BM25-Okapi,E20_Biological_Object,P156_occupies,✗,0,"0,1444",✗
